product_id,product_variant,nome_sku,volume_hectolitro,marca,descricao_sku,Classificação da Cerveja,Tamanho,Embalagem,Retornável,Origem ,Tipo de Cerveja,Teor alcoólico
10.268,9.890,Kona Big Wave Golden Ale 355ml,"0,00355",Kona,,,,,,,,
18.834,18.381,Budweiser 330ml Long Neck - Promo Copa,"0,0033",Budweiser,"[PRODUTO PARTICIPANTE DA PROMOÇÃO BOLÃO DO ZÉ]
Esse produto te dá a chance de mostrar seu lado MESTRE na Copa. São prêmios incríveis para os 50 primeiros colocados na fase de grupos e também para os 50 do ranking final da Copa. Tem brahmeira, geladeira Bud e até 1 ano de Zé! E todo mundo que participar também pode concorrer a 1.000 prêmios instantâneos!
Basta comprar qualquer produto Brahma, Budweiser ou Mike’s aqui no app, cadastrar seu pedido no site bolao.ze.delivery e aí é só torcer que seus palpites estão garantidos! Bora participar?
Período de participação válida para compras realizadas entre 11/11 e 18/12/2022, limitada a 64 palpites e um brinde por CPF. Certificados de Autorização SECAP/ME 03.023927/2022 e 05.023891/2022. Confira o regulamento no site.",,,,,,,
12.873,12.503,Overhop One Love 600ml,"0,006",Artesanais,"Estilo ou Família: Imperial IPA
Índice de Amargor (IBU): 90
Teor Alcoólico: 9%",,,,,,,
13.825,13.440,Therezópolis Rubine Bock 500ml,"0,005",Artesanais,,,,,,,,
11.672,11.302,Fürst Wallis Wee Heavy 600ml,"0,006",Artesanais,"Estilo ou Família: Smoked Scotch Ale
Índice de Amargor (IBU): 35
Teor Alcoólico: 8,0%",,,,,,,
11.674,11.304,Flamingo Beer Witbier 600ml,"0,006",Artesanais,"Estilo ou Família: Witbier
Índice de Amargor (IBU): 11
Teor Alcoólico: 4,7%

Witbier tem aroma cítrico, resultado de dois lúpulos: o Lemondrop e o Citra. O frescor fica por conta das cascas de laranja. É suave, levemente turva e tem amargor baixo",,,,,,,
11.737,11.367,Farra Bier Spring Break Catharina Sour 350ml,"0,0035",Artesanais,"Estilo ou Família: Catharina Sour com Tangerina
Índice de Amargor (IBU): 3
Teor Alcoólico: 4,5%",,,,,,,
11.750,11.380,Ux Brew First Steps NEIPA com Côco 473ml,"0,00473",Artesanais,,,,,,,,
11.836,11.466,Orchid Session IPA 473ml,"0,00473",Artesanais,,,,,,,,
20.893,20.438,Cerveja Opa Bier Dunkel Weizen 600ml,0.006,Artesanais,,,,,,,,
19.515,19.062,Spaten 355ml - Pack de 6 Unidades,"0,0213",Spaten,,,,,,,,
20.267,19.812,Spaten 473ml,"0,00473",Spaten,,,,,,,,
27.753,27.295,Amstel 269ml,"0,00269",Amstel,,,,,,,,
18.531,18.078,Embuarama Tanoa Wood Aged 2 Flip Top 500ml,"0,005",Artesanais,"Estilo ou Família:  Cerveja Escura Envelhecida em Madeiras Brasileiras
Índice de Amargor (IBU): 40
Teor Alcoólico: 10%",,,,,,,
18.964,18.511,Roleta Russa IPA 350ml,"0,0035",Artesanais,"Estilo: IPA
IBU: 58
ABV: 6.2%

A Cerveja Roleta Russa IPA - Lata 350ml tem o toque de ousadia que a Roleta Russa carrega em seu DNA. Nesta versão, a adição dos lúpulos americanos é exagerada, proporcionando à cerveja amargor, sabor e aroma. Quando abrimos a garrafa, sentimos aquele tiro de aroma cítrico e frutado.",,,,,,,
19.003,18.550,Capitosa Lagoa Redonda 500ml,"0,005",Artesanais,,,,,,,,
22.053,21.598,Cerveja Maniacs Craft Lager 600ml,0,Artesanais,"Estilo: Lager
ABV: 4,8%
IBU: Não informado",,,,,,,
22.142,21.687,Cerveja Brewdog Punk IPA 500ml,"0,05",Artesanais,,,,,,,,
22.168,21.713,Cerveja Paradiso Hoppy Lager 473ml,"0,00473",Artesanais,,,,,,,,
23.465,23.007,Growler La Birra Pilsen 1L,"0,01",Artesanais,,,,,,,,
24.331,23.873,Cerveja Premium Lager Bastards Brewery Zé do Morro 473ml,"0,00473",Artesanais,,,,,,,,
20.890,20.435,Cerveja Opa Bier Pilsen 350ml,0.0035,Artesanais,,,,,,,,
19.308,18.855,Cerveja Imperial Stout Bastards Brewery Pérola Negra 473ml,"0,00473",Artesanais,,,,,,,,
19.311,18.858,Cerveja IPA Bastards Brewery Hector Five Rounds 473ml,"0,00473",Artesanais,,,,,,,,
18.696,18.243,Combo Spaten + Ruffles (12 Spaten 350ml + 3 Ruffles Original 92g),"0,042",Spaten,,,,,,,,
29.014,28.556,Caneca + Spaten 330ml - Pack de 24 Unidades,"0,0852",Spaten,,,,,,,,
22.199,21.744,Spaten 355ml Pack com 6 unidades + GRÁTIS 1 Stella Pure Gold,"0,0246",Spaten,,,,,,,,
18.216,17.763,Polar Export 269ml - Pack de 30 Unidades,"0,0807",Polar,,,,,,,,
13.580,13.210,Lohn Viena Puro Malte 600ml,"0,006",Lohn,"Estilo ou Família: Lager
Índice de Amargor (IBU): 9
Teor Alcoólico: 4,6%",,,,,,,
27.766,27.308,Conti Zero Grau 269ml,"0,00269",Conti,,,,,,,,
24.488,24.030,Glacial Pilsen 473ml,"0,00473",Schin,,,,,,,,
10.264,9.886,Wäls 42 375ml,"0,00375",Wäls,"Estilo: Farmhouse Ale
IBU: 30
ABV: 6,5%

A Cerveja Wäls 42 tem amêndoas, limão, abacaxi e café entre seus ingredientes, criando uma sensação refrescante e um sabor sofisticado, maltado e condimentado, com sensação de acidez no paladar. Seu aroma tem notas frutadas e cítricas, com alta carbonatação, espuma duradoura e Double dry hopping de nobre lúpulo Saaz.",,,,,,,
18.341,17.888,Antarctica Pilsen 300ml | Apenas o Líquido - Pack de 24 Unidades,"0,072",Antarctica,,,,,,,,
18.351,17.898,Antarctica Pilsen 300ml | Vasilhame Incluso - Unidade - Pack de 24 Unidades,"0,072",Antarctica,,,,,,,,
23.681,23.223,Skol 350ml - Pack de 8 Unidades,"0,028",Skol,,,,,,,,
39.104,38.645,Corona Extra 600ml | Vasilhame Incluso,"0,006",Corona ,,,,,,,,
15.036,14.651,Albanos Pilsen Dona Zuzu 600ml,"0,006",Artesanais,"Estilo ou Família: Pilsen
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%",,,,,,,
10.775,10.405,CapaPreta Porter Berry 473ml,"0,00473",Artesanais,"Estilo ou Família: American Porter
Índice de Amargor (IBU): 20
Teor Alcoólico: 5,4%",,,,,,,
16.384,15.994,Combo Three Monkeys Classic IPA Long Neck | Three Monkeys White IPA | Noi Amara + Caneca,"0,01455",Artesanais,"Contém: 
1 Three Monkeys Classic IPA Long Neck 355ml
Estilo ou Família: IPA
Índice de Amargor (IBU): 45
Teor Alcoólico: 7% 

1 Three Monkeys White IPA 500ml
Estilo ou Família: White IPA
Índice de Amargor (IBU): 44
Teor Alcoólico: 7%
 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%

1 Caneca 342ml",,,,,,,
16.407,16.017,Combo Hocus Pocus Orange Sunshine | Three Monkeys Classic IPA Long Neck | Noi Amara + Caneca,"0,01455",Artesanais,"Contém: 
1 Hocus Pocus Orange Sunshine 500ml
Estilo ou Família: Blond Ale com Laranja
Índice de Amargor (IBU): 18
Teor Alcoólico: 5,0% 

1 Three Monkeys Classic IPA Long Neck 355ml
Estilo ou Família: IPA
Índice de Amargor (IBU): 45
Teor Alcoólico: 7%
 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%

1 Caneca 342ml


",,,,,,,
15.863,15.478,Colorado Kuyá 600ml,"0,006",Colorado,"A Cerveja Kuyá vem de morokuya, palavra do tupi-guarani que significa maracujá. Com corpo leve e super refrescante, a Colorado Kuyá tem os lúpulos como protagonistas: São eles que trazem o aroma e o sabor marcantes da fruta.",,,,,,,
18.587,18.134,Colorado Appia 350ml - Pack de 8 unidades,"0,028",Colorado,,,,,,,,
24.489,24.031,Heineken 473ml,"0,00473",Heineken,,,,,,,,
20.268,19.813,Colorado Ribeirão Lager 350ml - Pack de 2 Unidades,"0,007",Colorado,,,,,,,,
12.910,12.540,Colorado Tim Maia 600ml,"0,006",Colorado,,,,,,,,
11.719,11.349,Growler Colorado Ribeirão Lager 2L,"0,02",Colorado,,,,,,,,
8.909,8.543,Serramalte 300ml - Caixa com 12 Unidades,"0,036",Serramalte,,,,,,,,
9.045,8.679,Colorado Vixnu 310ml - Unidade,"0,0031",Colorado,,,,,,,,
9.144,8.778,Serramalte 600ml | Vasilhame Incluso. - 12 unidades,"0,072",Serramalte,,,,,,,,
10.849,10.479,Growler Colorado Cauim Pet 1L,"0,01",Colorado,,,,,,,,
10.851,10.481,Growler Colorado Vixnu Pet 1L,"0,01",Colorado,,,,,,,,
15.463,15.078,Heineken 600ml | Vasilhame Incluso,"0,006",Heineken,,,,,,,,
14.830,14.445,Antuérpia Trela 500ml,"0,005",Antuérpia,"Estilo ou Família: Pilsen Puro Malte
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,5%",,,,,,,
15.103,14.718,Itaipava 473ml,"0,00473",Itaipava,,,,,,,,
13.287,12.917,Esmera 600ml | Apenas Líquido,"0,006",Esmera,,,,,,,,
16.184,15.799,Patagonia Amber Lager 350ml,"0,0035",Patagonia,"Estilo: Lager
IBU: 14,5
ABV: 4,5%

Cerveja avermelhada, com boa formação de espuma e aroma sutil de caramelo. O equilíbrio perfeito entre os sabores de malte e lúpulo. Combina com carnes ou vegetais grelhados, cebolas caramelizadas, caldas de caramelo em sobremesas.",,,,,,,
12.640,12.270,Dom Quixote Weizen 600ml,"0,006",Dom Haus,"Estilo ou Família: Weiss
Índice de Amargor (IBU): 9,5
Teor Alcoólico: 5,5%

Cerveja de trigo, encorpada e de cor clara e turva por não ser filtrada. Elaborada com dois tipos de maltes, incluindo o malte de trigo. É presente o aroma do cravo e banana, originários do característico fermento utilizado nas cervejas do Weiss. O estilo teve origem na Alemanha mas está muito presente no dia-a-dia dos brasileiros por se tratar de uma opção de cerveja mais encorpada e com amargor quase imperceptível.",,,,,,,
18.289,17.836,Becks 350ml - Pack de 16 Unidades,"0,056",Beck's,,,,,,,,
21.297,20.842,Sankofa 350ml,"0,0035",Samba,,,,,,,,
11.010,10.640,Overhop Startup 500ml,"0,005",Artesanais,"Estilo ou Família: Hoppy Lager
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,5%",,,,,,,
11.013,10.643,Overhop Pizookie 473ml,"0,00473",Artesanais,,,,,,,,
11.605,11.235,Krug Lager Long Neck 355ml,"0,00355",Artesanais,"Estilo: Lager
IBU: 10
ABV: 4.8%

Produzida artesanalmente a partir de ingredientes importados especialmente selecionados. É leve, dourada, cremosa e sua receita tradicional garante o autêntico sabor da cerveja puro malte. È aquela cerveja de baixa fermentação ideal para começar o happy hour e abrir o paladar",,,,,,,
11.620,11.250,Krug German Pilsner 600ml,"0,006",Artesanais,"Estilo: German Pils 
ABV: 5,2%
IBU: 30 

Cerveja alemã amarga, de corpo leve, altamente atenuada, dourada e de baixa fermentação, mostrando excelente retenção de espuma e um elegante aroma floral de lúpulo.",,,,,,,
11.662,11.292,Fürst Alawa Session IPA 600ml,"0,006",Artesanais,"Estilo ou Família: Session IPA (India Pale Ale)
Índice de Amargor (IBU): 7
Teor Alcoólico: 4,0%",,,,,,,
11.665,11.295,Fürst Catalina Weissbier 600ml,"0,006",Artesanais,"Estilo ou Família: German Weiss
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,5%",,,,,,,
11.668,11.298,Fürst Katarina Sour 600ml,"0,006",Artesanais,"Estilo ou Família: Brazilian Catharina Sour
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,3%",,,,,,,
11.833,11.463,Cerveja Dádiva Double IPA Heartbeat 473ml,"0,00473",Artesanais,"Estilo ou Família: Double IPA
Índice de Amargor (IBU):  
Teor Alcoolico: 8,1% ",,,,,,,
11.928,11.558,Cariocaholic Pils 355ml,"0,00355",Artesanais,"Estilo ou Família: German Pils
Índice de Amargor (IBU): 11
Teor Alcoólico: 4,6%",,,,,,,
14.835,14.450,Antuérpia 06 American IPA 600ml,"0,006",Antuérpia,"Estilo ou Família: American IPA (India Pale Ale)
Índice de Amargor (IBU): 44,2
Teor Alcoólico: 5,9%",,,,,,,
14.831,14.446,Antuérpia Trela 600ml,"0,006",Antuérpia,"Estilo ou Família: Pilsen Puro Malte
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,5%",,,,,,,
13.767,13.382,Modelo Especial 355ml,"0,00355",Modelo Especial,,,,,,,,
10.643,10.273,Legítima do Ceará 600ml | Apenas o Líquido,"0,006",Legítima,,,,,,,,
11.132,10.762,Motim Sour Is The New Hoppy Cajá e Cupuaçu 473ml,"0,00473",Motim,,,,,,,,
11.128,10.758,Antuérpia + Motim 1848 500ml,"0,005",Motim,"Estilo ou Família: Vienna Lager
Índice de Amargor (IBU): 24
Teor Alcoólico: 5,4%

Esta Vienna Lager é nossa leitura do estilo que surgiu na capital da Aústria em torno de 1841 e tem como principais características, o aroma de pão, biscoito e maltes caramelizados. De cor castanha-acobreada e amargor mediano, sua principal característica de paladar é o equilíbrio e o destaque para o corpo maltado.",,,,,,,
10.645,10.275,Legítima do Ceará 269ml,"0,00269",Legítima,,,,,,,,
9.043,8.677,Colorado Demoiselle 310ml,"0,0031",Colorado,,,,,,,,
12.606,12.236,Colorado Ribeirão Lager Long Neck 355ml,"0,00355",Colorado,A Cerveja Colorado Indica foi a primeira India Pale Ale produzida no Brasil e é baseada na fórmula utilizada pelos soldados ingleses em sua longa viagem marítima até a Índia. Detalhe: com um toque especial da rapadura. Ela acompanha muito bem com pratos fortes como pratos picantes e queijo gorgonzola.,,,,,,,
18.363,17.910,Colorado Ribeirão Lager 350ml - Pack de 16 Unidades,"0,056",Colorado,,,,,,,,
21.970,21.515,Kit Presente Colorado + Engradado Empório da Cerveja,0,Colorado,,,,,,,,
10.842,10.472,Growler Colorado Ribeirão Lager Pet 1L,"0,01",Colorado,,,,,,,,
27.751,27.293,Império 350ml,"0,0035",Império,,,,,,,,
27.768,27.310,Crystal 269ml,"0,00269",Heineken,,,,,,,,
16.391,16.001,Combo Fürst Alawa Session IPA | Hocus Pocus Orange Sunshine | Brüder Alma Cevada ,"0,017",Artesanais,"Contém: 
1 Fürst Alawa Session IPA 600ml
Estilo ou Família: Session IPA (India Pale Ale)
Índice de Amargor (IBU): 7
Teor Alcoólico: 4,0% 

1 Hocus Pocus Orange Sunshine 500ml
Estilo ou Família: Blond Ale com Laranja
Índice de Amargor (IBU): 18
Teor Alcoólico: 5,0%
 
1 Brüder Alma Cevada 600ml
Estilo ou Família: Premium American Lager
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,8%",,,,,,,
16.402,16.012,Combo Hocus Pocus Orange Sunshine | Noi Oro | Noi Amara + Caneca,"0,01455",Artesanais,"Contém: 
1 Hocus Pocus Orange Sunshine 500ml
Estilo ou Família: Blond Ale com Laranja
Índice de Amargor (IBU): 18
Teor Alcoólico: 5,0% 

1 Noi Oro 355ml
Estilo ou Família: Pilsen Premium
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,5%
 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%

1 Caneca 342ml",,,,,,,
16.417,16.027,Combo Fürst Lencastre Pilsen | Albanos American IPA | Brüder Weiss + Caneca,"0,018",Artesanais,"Contém: 
1 Fürst Lencastre Pilsen 600ml
Estilo ou Família: Premium Lager
Índice de Amargor (IBU): 13
Teor Alcoólico: 4,3% 

1 Albanos American IPA 600ml
Estilo ou Família: American IPA
Índice de Amargor (IBU): 50
Teor Alcoólico: 6,3%
 
1 Brüder Weiss 600ml
Estilo ou Família: German Weizen
Índice de Amargor (IBU): 13
Teor Alcoólico: 5,0%

1 Caneca 342ml",,,,,,,
16.428,16.038,Combo Brüder American Red Lager | Albanos American IPA | Fürst Frei Galdi Blond Ale ,"0,018",Artesanais,"Contém: 
1 Brüder American Red Lager 600ml
Estilo ou Família: Amber Lager
Índice de Amargor (IBU): 20
Teor Alcoólico: 5,5% 

1 Albanos American IPA 600ml
Estilo ou Família: American IPA
Índice de Amargor (IBU): 50
Teor Alcoólico: 6,3%
 
1 Fürst Frei Galdi Blond Ale 600ml
Estilo ou Família: Belgium Blond Ale
Índice de Amargor (IBU): 18
Teor Alcoólico: 6,1%",,,,,,,
10.363,9.993,Heineken 330ml,"0,0033",Heineken,"Aqui você encontra delivery de Heineken 330ml a preço de mercado.

É só pedir e entregamos rapidinho na sua casa. Basta inserir seu endereço para ver os produtos que estão disponíveis na sua região e aproveitar o maior delivery de bebidas geladas do Brasil.

Informações sobre Heineken 330ml

Heineken 330ml. Por mais de 150 anos, um compromisso permanente com a pureza e a qualidade fez da Heineken a marca de cerveja mais icônica do mundo. Ao ver a estrela vermelha na garrafa verde, já sabe que cada gole gelado vai trazer aquele sabor profundamente satisfatório com notas frutadas sutis. Uma tradição de sabor que existe há mais de um século e meio graças à simplicidade e qualidade dos ingredientes e à atenção meticulosa ao processo de fabricação da cerveja.

Peso/Tamanho: 330ml
Teor Alcoólico: 5%
Ingredientes: água, puro malte e lúpulo selecionado.

É proibida a venda e o consumo de bebidas alcoólicas para menores de 18 anos. Se beber não dirija.
",,,,,,,
18.679,18.226,Cerveja MinduSummer Ale 500ml,"0,005",Artesanais,"Estilo ou Família: Summer Ale
Índice de Amargor (IBU): 
Teor Alcoolico: 5% ",,,,,,,
18.682,18.229,Cerveja Mindu2022 IPA 500ml,"0,005",Artesanais,"Estilo ou Família: IPA
Índice de Amargor (IBU): 
Teor Alcoolico: 7,0% ",,,,,,,
22.017,21.562,Capunga Pet Growler Oktober Pilsen 1L - Pack de 6 unidades,"0,06",Artesanais,,,,,,,,
22.400,21.945,Cerveja Laut Long Neck Pilsen 355ml,"0,00355",Artesanais,,,,,,,,
22.402,21.947,Cerveja Laut Lata Pilsen 350ml,"0,0035",Artesanais,,,,,,,,
22.653,22.198,Cerveja Salva Red Ale Chopp 1L,"0,01",Artesanais,,,,,,,,
22.833,22.375,Original 350ml - Pack de 6 Unidades,"0,021",Original,,,,,,,,
25.441,24.983,Cerveja Backbone Caymmi Pilsner 600ml,"0,06",Artesanais,,,,,,,,
20.270,19.815,Colorado Appia 350ml - Pack de 2 Unidades,"0,007",Colorado,,,,,,,,
17.761,17.308,Jybá English Pale Ale 355ml,"0,00355",Artesanais,"Estilo ou Família: 
Índice de Amargor (IBU): 
Teor Alcoólico:",,,,,,,
15.729,15.344,5 Elementos BackDrop #2 Lata 473ml,"0,00473",Artesanais,"Estilo ou Família: New England IPA
Índice de Amargor (IBU): 38
Teor Alcoólico: 7,5%",,,,,,,
15.744,15.359,Hop Mundi Mauí Terps 473ml,"0,00473",Artesanais,"Estilo ou Família: Juicy IPA
Índice de Amargor (IBU): 30
Teor Alcoólico: 6,2%",,,,,,,
9.506,9.140,Colorado Eugenia 600ml - Unidade,"0,006",Colorado,"Estilo: Session IPA
IBU: 40
ABV: 4,5%

Eugênia é uma cerveja do estilo Session IPA, com aromas marcantes dos lúpulos americanos, alemães e franceses, com um ingrediente especial: a fruta Uvaia, típica da Mata Atlântica, rica em vitamina C e A, super aromática e com sabor cítrico.",,,,,,,
9.873,9.506,Colorado Appia 410ml,"0,0041",Colorado,,,,,,,,
9.985,9.617,Colorado Ribeirão Lager 600ml,"0,006",Colorado,"Estilo: Lager
IBU: 20
ABV: 4,5%

A Colorado Ribeirão Lager  600ml é uma cerveja que o nome já diz tudo.

Nascida em Ribeirão Preto, nossa casa, é uma lager leve e refrescante, mas com a cara de Colorado, uma cervejaria que nunca faria mais do mesmo: cerveja clara com laranja, com IBU 20 e 4,5% de teor alcoólico com toda qualidade da primeira cervejaria artesanal do Brasil.",,,,,,,
17.542,17.089,Heineken Zero 330ml,"0,0033",Heineken,,,,,,,,
16.396,16.006,Combo Noi Amara | Farra Bier Ibiza | Farra Bier Black Jack ,"0,016",Artesanais,"Contém: 
1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5% 

1 Farra Bier Ibiza 500ml
Estilo ou Família: Witbier
Índice de Amargor (IBU): 11
Teor Alcoólico: 5%
 
1 Farra Bier Black Jack 500ml
Estilo ou Família: Stout
Índice de Amargor (IBU): 30
Teor Alcoólico: 7,5%",,,,,,,
16.646,16.256,Combo Albanos Pilsen 600ml - 10 unid. + 1 Copo Zé Grátis,"0,048",Artesanais,"Contém: 10 unidades de Albanos Pilsen 600ml + 1 Copo Zé Grátis.

Estilo ou Família: Pilsen
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%",,,,,,,
16.770,16.338,Combo Three Monkeys Sour,"0,01892",Artesanais,,,,,,,,
20.516,20.061, Cerveja Erdinger Tradicional 500ml,0.005,Artesanais,,,,,,,,
20.850,20.395,Embuarama Chopp Uiuiui Hop Lager 1L,0.01,Artesanais,,,,,,,,
20.897,20.442,Cerveja Opa Bier IPA 350ml,0.0035,Artesanais,,,,,,,,
21.445,20.990,Cruls Puro Malte 355ml,0.0035,Artesanais,"Estilo: Cream Ale
ABV: 4,8% ABV 
IBU: 18 

Descrição: cerveja de corpo leve, clara e dourada. Tem alta carbonatação, é refrescante e fácil de beber. A denominação Puro Malte só pode ser utilizada por cervejas cujas receitas são elaboradas a partir de 100% de malte de cevada.  Nossa PURO MALTE é uma Cream Ale e entrega notas de maltes que lembram pão, cereais e suave toque de biscoito. Todo esse perfil maltado fornece um discreto dulçor ao paladar: o conjunto é equilibrado por lúpulos nobres alemães que contribuem com um leve aroma floral e baixo amargor.

Premiações: Prata na Copa Cerveja Brasil 2019 
Bronze na  Copa Cervezas de América de 2019
",,,,,,,
9.137,8.771,Original 600ml | Apenas o Líquido - Unidade,"0,006",Original,,,,,,,,
15.730,15.345,Unicorn Double IPA 473ml,"0,00473",Artesanais,"Estilo ou Família: Double IPA
Índice de Amargor (IBU): 60
Teor Alcoólico: 8%",,,,,,,
15.733,15.348,Ux Brew Acid Rain Uva Caju e Limão Lata 473ml,"0,00473",Artesanais,"Estilo ou Família: American Sour com Uva, Cajú e Limão
Índice de Amargor (IBU): 8
Teor Alcoólico: 4%",,,,,,,
10.678,10.308,Original 300ml | Apenas o Líquido,"0,003",Original,,,,,,,,
19.226,18.773,Tupiniquim Red Ale 600ml - Pack de 6 Unidades,"0,036",Artesanais,"Estilo ou Família: Red ale
Índice de Amargor (IBU): 24
Teor Alcoólico: 4,5%",,,,,,,
19.307,18.854,Cerveja Session IPA Bastards Brewery Its Cóu 473ml,"0,00473",Artesanais,,,,,,,,
19.356,18.903,Original 300ml | Apenas o Líquido - Pack de 12 Unidades,"0,036",Original,"Condição 'Leve 12 Pague 10' referente ao desconto de 16,67% no produto ""Original 300ml | Apenas o Líquido - Pack de 12 Unidades"", mediante disponibilidade.",,,,,,,
9.039,8.673,Colorado Appia 300ml,"0,003",Colorado,,,,,,,,
9.046,8.680,Colorado Vixnu 600ml - Unidade,"0,006",Colorado,"Estilo: Imperial IPA
IBU: 75
ABV: 9,5%

A mistura de lúpulos americanos com toque especial da rapadura conferem a essa cerveja um delicioso equilíbrio entre o sabor do malte e as notas cítricas do maracujá. O resultado? Um amargor potente e persistente, ideal para quem gosta de cervejas extremas. Experimente harmonizar a cerveja Vixnu com queijo gorgonzola, carne de cordeiro e carnes secas.",,,,,,,
21.452,20.997,Heineken 269ml,"0,00269",Heineken,"Aqui você encontra delivery de Heineken 269ml a preço de mercado.

É só pedir e entregamos rapidinho na sua casa. Basta inserir seu endereço para ver os produtos que estão disponíveis na sua região e aproveitar o maior delivery de bebidas geladas do Brasil.

Informações sobre Heineken 269ml

Heineken 269ml. Por mais de 150 anos, um compromisso permanente com a pureza e a qualidade fez da Heineken a marca de cerveja mais icônica do mundo. Ao ver a estrela vermelha na garrafa verde, já sabe que cada gole gelado vai trazer aquele sabor profundamente satisfatório com notas frutadas sutis. Uma tradição de sabor que existe há mais de um século e meio graças à simplicidade e qualidade dos ingredientes e à atenção meticulosa ao processo de fabricação da cerveja.

Peso/Tamanho: 269ml
Teor Alcoólico: 5%
Ingredientes: água, puro malte e lúpulo selecionado.

É proibida a venda e o consumo de bebidas alcoólicas para menores de 18 anos. Se beber não dirija.
",,,,,,,
27.774,27.316,Colonia 350ml,"0,0035",Heineken,,,,,,,,
10.283,9.905,Colorado French IPA 600ml,"0,006",Colorado,,,,,,,,
9.988,9.620,Colorado Murica 600ml,"0,006",Colorado,,,,,,,,
27.761,27.303,Império 473ml,"0,00473",Império,,,,,,,,
9.872,9.505,Colorado Öktö 600ml,"0,006",Colorado,,,,,,,,
9.142,8.776,Serramalte 600ml | Vasilhame Incluso,"0,006",Serramalte,,,,,,,,
9.195,8.829,Kit Colorado Cauim + 1 Copo Grátis,"0,012",Colorado,,,,,,,,
10.362,9.992,Heineken 600ml | Apenas o Líquido,"0,006",Heineken,,,,,,,,
10.364,9.994,Heineken 250ml Long Neck,"0,0025",Heineken,,,,,,,,
10.845,10.475,Growler Colorado Morena Tropicana Pet 1L,"0,01",Colorado,,,,,,,,
13.321,12.951,Colorado Ribeirão Lager 350ml,"0,0035",Colorado,"Estilo: Lager
IBU: 20
ABV: 4,5%

A Cerveja Colorado Indica foi a primeira India Pale Ale produzida no Brasil e é baseada na fórmula utilizada pelos soldados ingleses em sua longa viagem marítima até a Índia. Detalhe: com um toque especial da rapadura. Ela acompanha muito bem com pratos fortes como pratos picantes e queijo gorgonzola.",,,,,,,
15.270,14.885,Cerpa Prime Long Neck 350ml,"0,0035",Cerpa,,,,,,,,
10.539,10.169,Colorado Guanabara 600ml,"0,006",Colorado,,,,,,,,
10.843,10.473,Growler Colorado Appia Pet 1L,"0,01",Colorado,,,,,,,,
12.040,11.670,Colorado Cauim 300ml,"0,003",Colorado,,,,,,,,
10.265,9.887,Colorado Gabiru 600ml,"0,006",Colorado,,,,,,,,
9.671,9.304,Serramalte 350ml,"0,0035",Serramalte,"
",,,,,,,
27.777,27.319,Glacial Pilsen 350ml,"0,0035",Heineken,,,,,,,,
13.723,13.345, Chopp Colorado Ribeirão Lager em Lata 710ml,"0,0071",Colorado,,,,,,,,
16.377,15.987,Combo Farra Bier Mardi Gras | Noi Amara | Overhop Distant Trevelers ,"0,016",Artesanais,"Contém: 
1 Farra Bier Mardi Gras 500ml
Estilo ou Família: American Pale Ale
Índice de Amargor (IBU): 35
Teor Alcoólico: 5,5% 

1 Noi Amara 600ml
Estilo ou Família: Imperial IPA - Dry Hopped
Índice de Amargor (IBU): 115
Teor Alcoólico: 10,5%
 
1 Overhop Distant Trevelers 500ml
Estilo ou Família: Belgian Strong Gold Ale
Índice de Amargor (IBU): 30
Teor Alcoólico: 8,8%",,,,,,,
16.426,16.036,Combo Brüder Baixa Gastronomia | 040 Capitão do Mato | Fürst Catalina Weissbier ,"0,018",Artesanais,"Contém: 
1 Brüder Baixa Gastronomia 600ml
Estilo ou Família: Pilsen
Índice de Amargor (IBU): 10
Teor Alcoólico: 4,8% 

1 040 Capitão do Mato 600ml
Estilo ou Família: American IPA (India Pale Ale)
Índice de Amargor (IBU): 60
Teor Alcoólico: 6,6%
 
1 Fürst Catalina Weissbier 600ml
Estilo ou Família: German Weiss
Índice de Amargor (IBU): 15
Teor Alcoólico: 4,5%


",,,,,,,
16.643,16.253,Combo Albanos Dona Salomé 600ml - 10 unid. + 1 Copo Zé Grátis,"0,048",Artesanais,"Contém: 10 unidades de Albanos Dona Salomé 600ml + 1 Copo Zé Grátis.

Estilo ou Família: Pilsen
Índice de Amargor (IBU): 12
Teor Alcoólico: 4,9%",,,,,,,
