product_id,product_variant,nome_sku,volume_hectolitros,marca,tamanho,embalagem,retornavel,origem,teor_alcoolico,tipo,classificacao
16.345,15.955,Combo Noi Amara | Farra Ibiza | Farra BlackJack + Caneca,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.366,15.976,Combo Brüder Alma Cevada | Noi Amara | Fürst Catalina Weissbier + Caneca,0.018,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.704,14.319,Overhop Summer Time 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.951,14.566,Tarantino Miracle IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.641,10.271,Legítima do Ceará 300ml | Apenas o Líquido,0.003,Legítima,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.813,14.428,Motim At The Mountains of Hoppinness 473ml,0.00473,Motim,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.116,9.746,Original 350ml,0.0035,Original,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.338,15.948,Combo Albanos Pilsen | Hocus Pineaple Express | Noi Bianca,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.369,15.979,Combo Brüder Alma Cevada | Fürst Frei Galdi Blond Ale | Noi Amara,0.018,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.229,18.776,Tupiniquim Double IPA 600ml - Pack de 6 Unidades,0.036,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.233,18.780,Tupiniquim Chopp Bock Barrilete 1L - Pack com 6 Unidades,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.892,20.437,Cerveja Opa Bier Porter 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.017,20.562,Cerveja Maniacs IPA 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.019,20.564,Cerveja Maniacs IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.351,15.961,Combo Noi Amara | Three Monkeys White IPA | Farra Bier Black Jack,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.443,16.990,Capunga Hop Lager 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.445,16.992,Capunga Oktober Pilsen 275ml,0.00275,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.627,17.174,Capunga Pilsen Praia 275ml,0.00275,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.882,17.429,Cerveja Brooklyn Lager 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.902,17.449,Fruki Bellavista Lager 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.138,8.772,Original 600ml | Vasilhame Incluso - Unidade,0.006,Original,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.522,20.067,Cerveja Paulistania Marco Zero 600 ml - Pack de 8 unid.,0.0048,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.608,20.153,Enseada Session IPA 2L,0.02,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.241,20.786,Cerveja Jamaicana Red Stripe 330ml,0.0033,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.871,12.501,Overhop Startup 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.822,13.437,Sul Americana Puro Malte Long Neck 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.077,8.711,Bohemia Caá-Yari 600ml - Unidade,0.006,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.042,9.673,Bohemia 300ml | Apenas o Líquido,0.003,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.749,18.296,Bohemia Parintins Garantido 350ml,0.0035,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.917,11.547,Magnífica 600ml | Vasilhame Incluso,0.006,Magnífica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.043,9.674,Bohemia 300ml | Vasilhame Incluso,0.003,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.792,12.422,Growler Bohemia 838 Pale Ale 1L,0.01,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.166,8.800,Bohemia 990ml | Vasilhame Incluso - 12 Unidades,0.1188,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.751,15.366,Stella Artois 600ml |  Apenas o Líquido,0.006,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.098,16.661,Bohemia 473ml - Pack de 24 unidades,0.11352,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.403,16.013,Combo Antuérpia Trela | Hocus Pocus Interstellar | Noi Bianca + Caneca,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.315,16.871,Ambev Sempre Juntos OW 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.971,10.601,Pratinha Foreign Extra Stout 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.273,10.903,Three Monkeys Classic IPA 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.666,11.296,Fürst Charlotte Dark Lager 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.739,11.369,Farra Bier Mardi Gras Pale Ale 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.745,11.375,Farra Bier Holi 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.924,11.554,Enseada Sour Mojito 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.246,20.791,Cerveja Hocus Pocus Orange Sunshine Blonde Ale 500ml,0.005,Hocus Pocus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.950,8.584,Stella Artois 269ml - Caixa com 8 unidades,0.02152,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.203,21.748,Stella Artois 350ml Pack com 8 unidades + GRÁTIS 1 Stella Pure Gold,0.0313,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.965,13.580,Hoegaarden Witbier Belga 269ml,0.00269,Hoegaarden,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.245,9.867,Stella Artois 410ml,0.0041,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.347,17.894,Stella Artois 600ml |  Apenas o Líquido - Pack de 12 Unidades,0.072,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.272,19.817,Hoegaarden Witbier Belga 330ml - Pack de 2 Unidades,0.007,Hoegaarden,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.725,15.340,Unicorn Catharina Sour Bergamota 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.736,15.351,Ux Brew Trub Sessions #3 Lata 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.738,15.353,Ux Brew Wake Cup 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.749,15.364,Entrequadras Juicy IPA Mosaic Citra e Galaxy Lata 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.346,15.956,Combo Fürst Lancastre | Hocus Pinaple Express | Three Monkeys White Ipa + Caneca,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.779,9.412,Budweiser 330ml - Pack com 6 Unidades,0.0198,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.827,14.442,Antuérpia Névoa Galaxy 473ml,0.00473,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.829,14.444,Antuérpia Perdição 473ml,0.00473,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.151,19.696,Barril Stella Artois 6L - exclusivo para Chopeiras PerfectDraft,0.06,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.651,16.261,Stella Artois 269ml - Pack de 30 unidades,0.0807,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.714,15.329,040 27 Voltas 355ml,0.00355,Cervejaria 040,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.418,17.965,Kit Stella Artois 1 Long Neck 275ml + 1 Cálice Vidro 250ml,0.00275,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.832,22.374,Stella Artois 350ml - Pack de 6 Unidades,0.021,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.510,27.052,Stella Artois 350ml Lata Streaming,0.00350,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.975,27.517,Stella Pure Gold 269ml,0.00269,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.114,10.744,Kit Stella 550ml,0.011,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.667,9.300,Skol Hops 350ml - Pack com 12 Un.,0.042,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.117,9.747,Becks 330ml,0.0033,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.859,9.492,Becks 275ml,0.00275,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.053,8.687,Bohemia 838 Pale Ale 300ml - Caixa com 6 Unidades,0.018,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.060,8.694,Hoegaarden Witbier Belga 330ml,0.0033,Hoegaarden,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.152,8.786,Stella Artois 550ml | Vasilhame Incluso - 12 Unidades,0.066,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.280,9.902,Stella Artois 350ml,0.0035,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.805,21.350,Stella Artois 330ml - Pack de 6 unidade + GRÁTIS 1 Stella Pure Gold 330ml,0.0231,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.637,25.179,Stella Artois 269ml - 3 por R$10,0.008,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.352,26.894,Stella Pure Gold 473ml,0.00473,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.012,10.642,Overhop Dark Hop 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.606,11.236,Krug IPA 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.619,11.249,Krug Áustria Hefe Weizen 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.274,11.904,Noi Fiorella American IPA 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.662,9.295,Skol Hops 350ml,0.0035,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.833,9.466,Skol Puro Malte 269ml - Unidade,0.00269,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.845,9.478,Skol Puro Malte 1L | Apenas o Líquido - 12 Unidades,0.12,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.738,20.283,Antarctica Pilsen 350ml - Pack de 6 Unidades (Exp),0.021,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.891,8.525,Antarctica Pilsen 473ml,0.00473,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.065,8.699,Wäls Verano 600ml,0.006,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.101,8.735,Antarctica Pilsen 300ml | Vasilhame Incluso - Unidade,0.003,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.177,8.811,Kit da Boa 473ml + 1 Copo Grátis São João,0.11352,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.498,9.132,Cerveja Coronita 210ml,0.0021,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.432,16.985,Framboise Fondant Imperial Porter com Framboesa 473ml,0.00473,Dom Haus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.073,15.688,Cerveja Guinness Draught In Can 440ml,0.0044,Guinness,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.846,22.388,Becks 330ml - Pack de 6 Unidades,0.0198,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.752,15.367,Becks 600ml | Apenas o Líquido,0.006,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.353,17.900,Bohemia 300ml | Vasilhame Incluso - Pack de 24 Unidades,0.072,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.837,22.379,Bohemia 350ml - Pack de 6 Unidades,0.021,Bohemia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.854,16.423,Combo Antuérpia 01 Premium Lager 600ml - 10 unid. + 1 Copo Zé Grátis,0.06,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.853,16.422,Combo Antuérpia Trela 600ml - 10 unid. + 1 Copo Zé Grátis,0.06,Antuérpia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.984,20.529,Budweiser 300ml | Apenas o Líquido,0.003,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.987,9.619,Cerveja Três Fidalgas 600ml,0.006,Três Fidalgas,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.945,8.579,Budweiser 350ml - Unidade,0.0035,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.146,8.780,Budweiser 600ml | Vasilhame Incluso - Unidade,0.006,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.495,9.129,Budweiser 473ml,0.00473,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.167,16.729,Budweiser 350ml - Pack de 24 unidades,0.084,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.298,20.843,Budweiser Zero 350ml - Pack de 6 unidades,0.021,Budweiser,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.433,10.063,Becks 350ml,0.0035,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.380,15.990,Combo Fürst Lencastre Pilsen | Hocus Pocus Interstellar | Noi Bianca,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.406,16.016,Combo Enseada Premium Lager | Fürst Lencastre Pilsen | Hocus Pocus Pineapple Express + Caneca,0.016,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.389,16.945,Louvada Weiss 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.895,8.529,Antarctica Subzero 473ml,0.00473,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.180,8.814,Kit da Boa 350ml + 1 Copo Grátis São João,0.084,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.110,16.673,Skol Puro Malte 350ml - Pack de 24 unidades,0.084,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.046,13.661,Antarctica Subzero 300ml | Apenas o Líquido,0.003,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.342,17.889,Skol 300ml | Apenas o Líquido - Pack de 24 Unidades,0.072,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
24.491,24.033,Petra Origem 473ml,0.00473,Petra,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.889,23.431,Cerveja Hocus Pocus JÁ Lager Garrafa 355ml,0.00355,Hocus Pocus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.741,20.286,Skol 300ml | Vasilhame Incluso - Pack de 6 Unidades (Exp),0.018,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.349,22.891,Pack Becks 330ml  + Abridor Grátis,0.0198,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.965,21.510,Kit Presente Hoegaarden + Copo Hoegaarden,0,Hoegaarden,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
27.773,27.315,Proibida Pilsen 473ml,0.00473,Proibida,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.006,11.636,Stella Artois Sem Glúten 330ml,0.0033,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.556,19.103,KIT STELLA ARTOIS 330ML 1 UN + CALICE  STELLA ARTOIS 250ML,0.0033,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.254,9.876,Stella Artois 330ml,0.0033,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.150,8.784,Stella Artois 550ml | Vasilhame Incluso,0.0055,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.578,13.208,Lohn Unfiltered Lager 473ml,0.00473,Lohn,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.266,9.888,Franziskaner Hefe Weissbier Dunkel 500ml,0.005,Franziskaner,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.830,10.460,Growler Wäls Session Haze 1L,0.01,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.831,10.461,Growler Wäls Bohemian Pilsner 1L,0.01,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.834,10.464,Growler Wäls Mister White 2 1L,0.01,Wäls,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.116,10.746,Kit Skol PM Shoulder Bag + 15 Skol Puro Malte 350ml,0.0525,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.100,8.734,Antarctica Pilsen 300ml | Apenas o Líquido,0.003,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.129,8.763,Antarctica Pilsen 1L | Apenas o Líquido - 12 Unidades,0.12,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
9.178,8.812,Kit da Boa Litro + Copo Grátis | Apenas o Líquido,0.24,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.513,19.060,Cerveja Corona Extra 330ml - Pack de 12 Unidades,0.0396,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.514,19.061,Cerveja Corona Extra 330ml - Pack de 24 Unidades,0.0792,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.047,13.662,Antarctica Subzero 300ml | Vasilhame Incluso,0.003,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.093,16.656,Antarctica Subzero 269ml - Pack de 30 unidades,0.0807,Antarctica,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.830,22.372,Cerveja Corona Extra 330ml - Pack de 6 Unidades,0.0198,Corona,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.683,23.225,Skol 350ml - Pack de 15 Unidades,0.0525,Skol,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.366,17.913,Dado Bier Amber Lager 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.743,18.290,Cerveja Carioca Brewing Leblon Saison 310ml,0.0031,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.790,18.337,Cerveja Dádiva NEAPA Eye Contact APA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.963,18.510,Roleta Russa Easy IPA 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.176,18.723,Praya Witbier 269ml - Pack de 12 Unidades,0.03228,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.154,21.699,Cerveja Brewdog Dead Pony Pale Ale 330ml,0.0033,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.120,24.662,Growler Chopp Hop Lager 1L - Ermida,0.01,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.435,24.977,Cerveja Backbone New England IPA  355ml,0.0355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.446,24.988,Cerveja Motim 18 do Forte 600ml,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.361,15.971,Combo Farra Bier Mardi Gras | Noi Amara | Farra Bier Ibiza + Caneca,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.734,15.349,Ux Brew Salted Sour Cashew Friend Lata 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.740,15.355,Juan Caloto El Retumbante Retuerno de KARINA CRISTINA 473m,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.357,15.967,Combo Brüder Alma Cevada | Noi Amara | Farra Bier Ibiza,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.572,12.202,Cevaderia Doctor 600ml,0.006,Cevaderia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.794,12.424,Slod Pilsen 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
13.824,13.439,Therezópolis Gold 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.613,11.243,Unicorn Light Lager com Limão 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
11.753,11.383,Ux Brew West Trends West Coast IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.059,11.689,Cais IPA 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.372,15.982,Combo Three Monkeys Classic IPA Long Neck | Fürst Lencastre Pilsen | Noi Amara,0.01555,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.404,16.014,Combo Hocus Pocus Orange Sunshine | Overhop Startup | Noi Amara + Caneca,0.017,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.906,8.540,Original 300ml | Vasilhame Incluso,0.003,Original,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.582,18.129,Patagonia Bohemian Pilsener 473ml - Pack de 12 unidades,0.05676,Patagonia,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
23.685,23.227,Polar Export 473ml - Pack de 12 Unidades,0.057,Polar,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.523,20.068,Cerveja Paulistânia Caminho das Indias 500 ml - Pack de 6 unid.,0.03,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
20.902,20.447,Krug Cristal Puro Malte 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.346,17.893,Original 600ml | Apenas o Líquido - Unidade - Pack de 12 Unidades,0.072,Original,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
18.680,18.227,Cerveja MinduAPA 500ml,0.005,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.021,18.568,Imigração Pilsen 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.027,18.574,Kit Cerveja Fiel Tricolor (2 Cerveja Fiel Tricolor Lager 473ml + Copo Personalizado),0.00946,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.038,18.585,Roleta Russa New England IPA 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.019,21.564,Capunga Pet Growler Double IPA Bala De Prata 1L - Pack de 6 unidades,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.413,21.958,Cerveja Laut American IPA 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
25.444,24.986,Cerveja Backbone New England IPA 600ml,0.06,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
10.772,10.402,Capapreta Diesel Double IPA 473ml,0.00473,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
14.893,14.508,Farra Bier Folia 350ml,0.0035,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.646,21.191,Becks 350ml - Pack de 16 Unidades,0.056,Beck's,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.966,21.511,Kit Stella Artois 1 Cálice + 1 Cerveja 330ml,0,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
22.201,21.746,Hoegaarden 330ml Pack com 6 unidades + GRÁTIS 1 Stella Pure Gold,0.0231,Hoegaarden,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
15.722,15.337,040 Jacu Encantando 355ml,0.00355,Cervejaria 040,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
8.947,8.581,Stella Artois 275ml - Unidade,0.00275,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
19.555,19.102,KIT STELLA ARTOIS 330ML 4 UN + CALICE  STELLA ARTOIS 250ML,0.0132,Stella Artois,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
16.864,16.433,Combo Fürst Lencastre Pilsen 600ml - 10 unid. + 1 Copo Zé Grátis,0.06,Fürst,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
12.643,12.273,Dom Lennon APA Mosaic 473ml,0.00473,Dom Haus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
21.448,20.993,Cerveja Hocus Pocus Aura Lata 350ml,0.0035,Hocus Pocus,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.740,17.287,Cerveja Oatmeal Stout Mark the Shadow 355ml,0.00355,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
17.743,17.290,Cerveja Imperial Bastards Brewery Piná a Viva 600ml,0.006,Artesanais,210ml,Vidro,Sim,Nacional,até 5%,Pilsen,Populares
